Cod_setor,Situacao_setor,V062,V063,V064,V065,V066,V067,V068,V069,V070,V071,V072,V073,V074,V075,V076,V077,V078,V079,V080,V081,V082,V083,V084,V085,V086,V087,V088,V089,V090,V091,V092,V093,V094,V095,V096,V097,V098,V099,homens,mulheres
250485005000002,8,35,18,29,17,5,0,16,5,0,1,0,0,0,30,9,4,1,0,0,9,7,7,5,2,0,10,6,3,1,0,0,0,3,0,1,0,0,0,170,54
250485005000003,8,11,17,5,7,2,2,4,0,0,0,0,0,0,11,6,1,1,0,0,5,3,3,3,0,0,0,4,1,0,2,0,0,1,0,0,0,0,0,67,22
250485005000004,8,22,15,19,6,4,1,3,3,0,0,0,0,0,19,4,4,0,1,0,8,9,4,1,0,0,6,7,4,0,0,0,0,1,0,0,0,0,0,101,40
250490005000001,1,18,26,24,12,9,6,4,1,0,0,0,0,0,17,13,5,0,0,0,13,12,16,10,5,9,9,9,5,2,0,0,0,4,3,1,0,0,0,135,98
250490005000002,1,23,53,47,27,16,9,12,2,2,0,0,0,0,21,21,11,3,2,0,41,34,34,26,14,9,9,30,12,7,4,1,0,11,4,1,2,0,0,249,239
250490005000003,1,38,85,85,33,11,12,17,4,1,0,0,0,0,34,38,21,4,0,0,42,46,50,25,13,13,12,26,19,7,0,0,0,16,5,3,0,0,0,383,277
250490005000004,3,50,83,86,40,22,20,14,5,1,0,0,0,0,45,35,19,6,1,0,41,34,29,15,14,14,18,31,14,3,1,0,0,10,6,0,2,1,0,427,233
250490005000005,3,22,41,44,30,10,20,14,2,0,0,0,0,0,20,21,3,5,0,0,41,47,35,28,17,30,13,34,11,9,6,2,1,7,6,0,1,0,1,232,289
250490005000006,8,9,33,31,26,6,16,13,0,0,1,0,0,0,9,12,8,3,0,1,4,6,7,2,3,5,3,3,3,2,0,0,0,1,0,0,0,0,0,168,39
250490005000007,8,17,20,30,30,11,8,4,0,1,0,0,0,0,17,11,8,2,0,0,5,9,6,5,4,9,3,3,3,1,0,0,0,2,1,0,0,0,0,159,51
250490005000008,8,3,7,11,8,3,9,0,0,0,0,0,0,0,3,2,3,0,0,0,1,1,2,2,3,3,0,1,0,0,1,0,0,0,1,0,0,0,0,49,15
250490005000009,8,17,22,22,7,7,6,9,0,0,0,0,0,0,17,10,5,1,0,0,4,13,5,3,2,5,5,2,5,2,0,0,0,2,1,0,0,1,0,123,50
250490005000010,8,4,4,12,13,9,9,3,1,0,0,0,0,0,3,2,3,2,1,0,0,2,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,66,10
250490005000011,8,45,51,49,34,15,17,20,3,1,0,0,0,0,42,22,17,4,0,0,10,14,9,8,2,6,16,5,4,1,1,0,0,5,1,0,0,0,0,320,82
250490005000012,8,16,22,21,17,6,17,6,2,0,0,0,0,0,14,9,1,1,0,0,6,10,13,6,2,4,1,5,4,0,2,0,0,1,0,0,0,0,0,132,54
250490005000013,8,2,0,3,3,0,1,5,0,0,0,0,0,0,2,0,1,0,0,0,2,3,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,17,12
250490005000014,8,18,36,26,29,19,11,7,2,1,0,0,0,0,16,14,6,3,1,0,5,10,8,7,5,4,5,4,4,0,0,1,0,1,2,1,0,0,0,189,57
250490005000015,8,6,4,3,2,3,9,3,0,0,0,0,0,0,6,0,0,0,0,1,1,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,37,7
250490005000016,8,33,50,61,43,16,18,12,5,0,0,0,0,0,28,18,8,4,1,0,13,15,11,6,5,8,3,8,6,5,0,0,0,5,3,0,1,0,0,297,89
250490005000017,1,6,13,14,7,1,4,2,0,0,0,0,0,0,6,6,2,0,0,0,7,4,5,5,3,0,0,3,4,1,0,1,0,4,0,0,1,0,0,61,38
250490005000018,5,5,11,11,10,6,5,3,1,0,0,0,0,0,4,1,1,2,0,0,6,6,5,2,2,0,2,4,2,1,0,0,0,2,3,0,0,0,0,60,35
250490005000019,5,23,18,27,24,8,6,9,4,0,0,0,0,0,19,13,4,1,0,0,3,7,2,6,1,3,2,2,1,0,2,0,0,1,1,0,0,0,0,156,31
250490005000020,5,25,40,27,28,16,7,17,1,1,0,0,0,0,24,20,7,1,1,0,19,10,10,6,3,6,5,14,4,1,0,0,0,5,2,1,0,0,0,215,86
250490005000021,5,31,53,57,17,11,4,31,3,2,0,0,0,0,28,27,14,1,0,0,16,13,9,12,3,5,3,10,3,1,1,0,0,6,3,3,1,0,0,279,89
250500605000001,1,29,46,43,20,10,3,14,1,1,0,0,0,0,28,19,11,4,1,1,36,30,36,12,6,1,22,25,10,9,2,0,0,11,3,2,1,0,0,231,206
250500605000002,1,20,32,25,15,7,2,13,1,1,0,0,0,0,19,19,9,0,0,0,33,30,27,10,7,7,13,20,14,7,3,0,0,13,4,1,0,0,0,163,189
250500605000003,1,21,43,52,27,3,4,22,0,0,0,0,0,0,21,18,10,1,1,0,43,33,32,13,0,6,34,25,10,5,0,0,0,18,4,4,0,0,0,223,227
250500605000004,1,14,32,29,14,8,9,14,0,0,0,0,0,0,14,16,4,2,0,0,34,16,18,10,7,9,20,28,7,6,1,0,0,6,4,0,0,0,0,156,166
250500605000005,1,43,50,48,21,11,5,18,4,1,0,0,0,0,39,25,12,5,0,0,40,41,32,10,5,2,17,27,16,8,1,0,0,13,5,0,0,0,0,282,217
250500605000006,8,16,38,20,8,4,6,4,2,1,0,0,0,0,14,18,5,0,1,0,24,37,28,21,7,7,8,20,19,8,2,0,0,4,4,0,0,0,0,137,189
250500605000007,8,7,6,13,6,2,1,6,0,0,0,0,0,0,7,3,1,1,0,0,7,2,2,5,2,0,2,5,2,2,1,0,0,2,0,0,0,0,0,53,32
250500605000008,8,20,29,24,17,8,5,8,0,0,0,0,0,0,20,10,5,3,1,0,6,4,3,3,1,4,4,4,1,2,0,0,0,2,1,1,0,0,0,150,36
250500605000009,8,14,16,17,14,9,7,4,2,0,0,0,0,0,12,7,3,1,0,0,2,4,1,1,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,106,15
250500605000010,8,3,2,5,0,2,6,3,0,0,0,0,0,0,3,2,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,27,6
250500605000011,8,2,2,6,7,0,2,0,0,0,1,0,0,0,2,2,1,0,0,0,2,3,2,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,25,14
250510505000001,1,12,15,14,7,3,1,6,0,0,0,0,0,0,12,9,4,1,0,0,18,7,7,5,1,1,12,10,0,2,0,0,0,8,1,1,0,0,0,84,73
250510505000002,1,19,26,23,26,2,5,8,2,0,0,0,0,0,17,12,7,6,0,0,26,16,14,8,3,3,10,13,3,2,0,0,0,13,3,1,1,1,0,153,117
250510505000003,1,26,46,42,31,11,6,13,1,1,0,0,0,0,25,20,7,1,0,0,31,27,25,16,9,3,20,26,10,4,0,0,0,5,2,2,0,0,0,230,180
250510505000004,1,16,40,42,7,4,3,1,0,0,0,0,0,0,16,17,11,1,0,0,15,18,8,1,3,0,11,10,8,1,0,0,0,5,1,0,0,0,0,158,81
250510505000005,1,19,25,38,13,8,4,7,3,0,0,0,0,0,16,8,8,1,0,0,31,35,25,12,3,5,18,23,10,3,0,0,0,8,5,2,0,0,0,150,180
250510505000006,1,17,20,23,10,6,2,6,1,1,1,0,0,0,16,8,4,1,0,0,33,41,23,12,7,4,12,25,18,6,0,0,0,8,6,1,0,0,0,116,196
250510505000007,1,14,23,14,13,2,3,10,0,0,0,0,0,0,14,10,3,2,0,1,32,10,6,5,1,5,11,24,2,0,0,0,0,8,3,1,0,0,0,109,108
250510505000008,1,23,49,37,14,3,8,7,0,0,0,0,0,0,23,24,6,2,0,0,25,20,19,6,6,3,12,18,10,2,0,0,0,7,3,1,0,0,0,196,132
250510505000009,1,19,32,32,14,3,1,3,1,1,0,0,0,0,18,17,8,2,0,1,25,10,9,3,1,0,12,13,3,1,0,0,0,12,2,1,0,0,0,152,92
250510505000010,1,21,29,37,11,3,2,8,0,0,0,0,0,0,21,11,8,0,1,0,17,18,15,10,2,1,21,13,4,3,1,0,0,4,2,1,0,0,0,152,112
250510505000011,1,12,24,22,12,6,3,10,0,1,0,0,0,0,12,13,3,1,1,0,23,18,18,9,5,0,15,12,1,0,1,0,0,11,2,1,0,0,0,120,116
250510505000012,8,13,18,14,15,8,5,19,4,0,1,0,0,0,9,5,3,0,0,0,9,9,18,7,6,3,1,8,5,3,0,0,0,1,0,0,0,0,0,114,70
250510505000013,8,30,38,19,20,7,7,7,2,0,0,0,0,0,28,11,2,3,0,0,12,10,5,3,1,1,10,8,4,1,0,0,0,4,0,0,0,0,0,174,59
250510505000014,8,16,22,21,16,2,3,8,1,0,0,0,0,0,15,9,5,2,0,0,2,5,5,5,1,1,2,2,5,1,0,0,0,0,0,0,0,0,0,120,29
250510505000015,8,11,11,9,12,4,2,3,0,0,0,0,0,0,11,6,5,1,0,0,4,4,3,0,0,1,2,2,4,0,0,0,0,2,0,0,0,0,0,75,22
250510505000016,8,17,25,20,11,3,2,2,0,0,0,0,0,0,17,14,5,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,117,6
250510505000017,8,12,12,6,3,1,2,1,0,0,0,0,0,0,12,5,2,0,0,0,1,4,2,2,0,1,2,0,3,0,0,0,0,1,0,0,0,0,0,56,16
250510505000018,8,20,24,25,7,3,3,6,0,0,0,0,0,0,20,8,6,0,0,0,3,6,4,1,2,1,2,2,0,0,0,0,0,1,2,0,0,0,0,122,24
250510505000019,8,11,19,21,13,8,4,4,0,0,0,0,0,0,11,8,4,0,0,0,2,8,6,2,1,0,4,2,3,2,0,0,0,0,0,0,0,0,0,103,30
250510505000020,8,14,22,16,10,7,5,9,0,1,0,0,0,0,14,6,3,0,0,0,10,4,1,6,0,0,7,8,1,1,1,0,0,2,1,0,0,0,0,107,42
250510505000021,8,9,18,16,9,0,1,8,2,2,0,0,0,0,7,7,3,0,0,0,3,3,0,4,2,3,3,2,3,0,1,0,0,1,0,0,0,0,0,82,25
250510505000022,5,4,2,5,4,1,2,2,0,0,0,0,0,0,4,1,0,0,1,1,1,1,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,27,10
250510505000023,1,16,22,18,12,1,3,10,4,0,1,0,0,0,12,5,6,2,0,0,22,19,10,5,4,1,10,11,4,4,0,0,0,11,2,0,0,0,0,112,103
250510505000024,1,29,43,36,19,6,10,7,1,0,0,0,0,0,28,24,7,1,0,0,22,11,19,9,1,5,15,19,6,3,1,0,0,3,2,1,2,0,0,211,119
250510505000025,1,13,27,22,11,5,6,13,0,0,0,0,0,0,13,19,3,1,0,0,23,28,18,6,6,5,8,17,11,3,1,0,0,6,5,0,0,0,0,133,137
250510505000026,1,13,11,17,9,5,6,18,1,0,0,0,0,0,12,4,3,1,0,0,33,34,29,9,10,9,12,31,17,6,1,0,0,2,0,1,0,0,0,100,194
250510505000027,1,17,21,15,14,5,3,1,1,0,0,0,0,0,16,9,6,0,0,0,15,19,14,10,1,0,13,11,6,2,0,1,0,4,4,1,0,0,0,108,101
250510505000028,1,18,33,22,15,9,3,18,1,1,1,0,0,0,17,14,5,0,0,0,18,34,35,20,3,5,6,11,14,8,2,0,0,7,1,0,0,0,0,157,164
250510505000029,1,21,23,29,21,4,2,16,1,0,0,0,0,0,20,6,8,4,0,0,20,19,16,9,5,1,7,16,4,3,1,0,0,4,4,1,0,0,0,155,110
250510505000030,1,25,31,26,9,4,4,13,1,3,0,0,0,0,24,15,5,0,0,0,31,32,19,16,4,6,14,23,13,4,2,1,0,8,2,1,0,0,0,160,176
250510505000031,1,10,23,5,5,7,2,14,2,1,0,0,0,0,8,13,0,0,0,0,35,43,33,24,10,2,19,27,19,6,3,0,0,8,6,2,0,0,0,90,237
250510510000001,1,7,10,7,3,1,5,3,0,0,0,0,0,0,7,6,1,0,0,0,3,4,3,3,1,0,4,1,1,0,1,1,0,2,1,0,0,0,0,50,25
250510510000002,8,20,20,21,12,9,5,5,2,0,0,0,0,0,18,11,4,2,0,0,2,1,2,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,129,10
250510510000003,8,11,11,9,5,2,4,1,0,0,0,0,0,0,11,3,2,3,0,0,7,1,3,3,1,1,2,3,0,0,1,0,0,4,0,1,0,0,0,62,27
250510510000004,8,25,36,42,19,12,8,4,0,0,0,0,0,0,25,15,5,1,2,0,1,6,3,1,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,194,19
250510510000005,8,29,26,21,11,5,12,8,5,0,0,0,0,0,24,13,3,2,0,0,7,5,3,3,4,3,4,5,2,1,0,1,0,2,0,0,0,0,0,159,40
250510510000006,8,2,8,2,8,3,2,2,0,0,0,0,0,0,2,2,0,0,0,0,2,1,2,1,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,31,13
250510510000007,8,38,46,35,17,6,9,8,4,0,0,0,0,0,34,22,7,3,0,0,9,7,11,5,4,2,3,7,2,3,0,0,0,2,0,2,0,0,0,229,57
250510510000008,8,17,15,13,10,6,6,1,2,1,0,0,0,0,15,8,3,2,0,0,5,1,2,4,0,1,0,2,0,1,1,0,0,3,0,0,0,0,0,99,20
250520405000001,1,26,34,34,12,8,5,14,2,0,0,0,0,0,24,19,10,1,0,0,36,29,33,22,12,10,11,25,11,5,1,1,0,11,2,1,0,0,0,189,210
250520405000002,1,36,47,48,24,4,8,16,4,2,0,0,0,0,32,20,10,2,0,0,23,27,15,15,10,7,20,18,10,2,3,2,0,5,6,2,0,0,0,253,165
250520405000003,1,7,12,13,13,6,9,21,0,0,0,0,0,0,7,4,4,2,1,0,35,36,37,32,16,16,10,29,13,13,3,1,0,6,2,0,0,0,0,99,249
250520405000004,1,31,27,27,15,9,7,14,3,2,0,0,0,0,28,13,6,1,0,0,22,15,13,13,9,11,12,16,4,4,0,0,0,6,5,1,1,0,0,183,132
250520405000005,1,7,11,9,9,0,2,16,1,0,0,0,0,0,6,4,1,0,0,0,33,35,34,26,11,8,13,25,17,6,2,0,0,8,2,3,0,0,0,66,223
250520405000006,1,27,52,34,30,9,9,9,3,3,1,0,0,0,24,20,5,1,0,0,22,17,12,14,5,8,18,9,4,4,2,0,0,13,6,1,1,0,0,227,136
250520405000007,8,20,27,29,13,9,12,9,2,2,1,0,0,0,18,12,6,0,1,0,9,6,6,6,5,2,4,8,5,1,1,1,0,1,0,0,0,0,0,161,55
250520405000008,8,21,43,36,25,10,10,10,0,0,0,0,0,0,21,18,12,3,2,0,13,8,2,2,1,0,6,11,4,0,0,0,0,2,0,0,0,0,0,211,49
250523805000001,1,35,62,50,22,9,8,10,0,1,1,0,0,0,35,30,10,1,0,1,18,14,10,7,9,3,11,12,5,0,1,0,0,6,2,1,1,0,0,275,100
250523805000002,1,64,56,57,25,7,5,7,3,1,0,0,0,0,61,28,15,2,1,0,31,30,21,16,4,6,10,16,14,3,1,0,0,15,3,0,0,0,0,332,170
250523805000003,8,16,15,26,25,15,15,11,0,1,0,0,0,0,16,2,5,3,0,0,9,11,4,5,3,3,5,7,3,1,1,0,0,2,1,0,0,0,0,150,55
250523805000004,8,14,19,11,8,4,5,6,1,0,0,0,0,0,13,11,2,0,0,0,2,3,2,4,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,94,18
250523805000005,8,2,1,1,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1
250523805000006,8,6,18,6,7,5,1,1,0,0,0,0,0,0,6,7,1,0,0,0,6,4,1,1,2,0,3,4,1,1,1,0,0,2,0,0,0,0,0,58,26
250523805000007,5,18,26,15,11,5,3,3,1,1,0,0,0,0,17,9,4,0,1,0,12,14,9,9,5,2,11,9,4,3,2,0,0,3,0,0,0,0,0,114,83
250523805000008,8,3,5,1,1,0,2,3,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,3
250523805000009,5,10,19,29,11,2,2,7,2,0,0,0,0,0,8,9,3,1,0,0,9,10,7,4,2,2,4,8,5,2,0,0,0,1,0,1,0,0,0,103,55
250523805000010,8,15,24,21,13,6,12,17,5,0,1,0,0,0,10,10,5,0,0,1,8,12,6,4,2,5,7,7,2,0,0,0,0,1,3,1,0,0,0,140,58
250523805000011,8,1,3,3,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,14,8
250523805000012,5,19,30,22,6,1,5,12,1,0,0,0,0,0,18,13,5,1,0,0,20,16,19,8,4,4,7,13,9,1,1,1,0,7,2,0,0,0,0,133,112
250523805000013,5,10,6,5,9,4,9,9,3,0,0,0,0,0,7,1,1,2,0,0,16,14,8,12,7,11,9,11,9,3,2,0,1,5,1,0,0,0,0,66,109
250523805000014,5,3,10,7,5,3,2,1,0,0,0,0,0,0,3,5,0,0,0,0,4,4,2,4,1,4,1,4,3,0,2,0,0,0,1,0,0,0,0,39,30
250523805000015,5,0,2,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2
250527905000001,1,13,14,16,12,3,1,10,2,1,0,0,0,0,11,5,3,0,0,0,27,24,15,5,1,2,13,22,8,1,1,0,0,5,1,0,0,0,0,91,125
250527905000002,8,28,17,26,7,9,7,13,3,0,0,0,0,0,25,9,6,1,0,0,14,10,5,5,3,3,6,11,4,1,0,0,0,3,3,1,0,0,0,151,69
250527905000003,8,3,2,1,4,2,0,4,1,0,0,0,0,0,2,1,1,0,0,0,20,17,11,9,3,3,4,15,13,1,1,0,0,5,1,1,1,0,0,21,105
250527905000004,8,14,20,19,9,7,9,14,4,0,0,0,0,0,10,5,3,4,0,0,6,7,6,2,1,2,5,5,4,1,1,0,0,1,0,0,0,0,0,118,41
250527905000005,8,16,28,22,17,14,7,11,4,0,1,0,0,0,12,10,7,2,0,1,9,7,1,4,3,4,7,3,1,1,0,0,0,6,0,0,0,0,0,152,46
250527905000006,8,14,13,19,13,5,3,7,3,0,0,0,0,0,11,6,3,1,0,0,10,8,4,7,0,0,4,9,4,1,1,0,0,1,0,0,0,0,0,98,49
250527905000007,8,13,26,26,16,6,3,7,1,0,0,0,0,0,12,13,7,4,0,0,5,6,4,1,2,3,6,2,3,0,0,0,0,3,1,1,0,0,0,134,37
250527905000008,5,17,20,11,14,2,3,13,1,1,0,0,0,0,16,8,2,0,0,0,7,6,4,3,1,1,7,2,3,1,0,0,0,5,2,0,0,0,0,108,42
250527905000009,8,7,17,23,18,12,17,10,1,0,0,0,0,0,6,6,7,3,0,1,4,3,3,1,0,1,3,2,0,0,0,0,0,2,0,0,1,0,0,128,20
250527905000010,8,5,4,11,8,3,8,2,1,0,1,0,0,0,4,1,4,1,0,0,1,1,2,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,53,10
250527905000011,8,8,14,14,5,5,3,3,2,0,1,0,0,0,6,7,1,0,0,0,19,13,22,9,6,8,6,17,6,3,0,0,1,2,0,0,0,0,0,69,112
250527905000012,8,16,22,25,14,5,7,15,2,0,0,0,0,0,14,11,4,2,0,0,11,18,8,4,8,2,6,7,9,0,0,0,0,4,2,0,0,0,0,137,79
250530305000001,1,19,22,21,12,4,11,8,1,1,1,0,0,0,18,8,3,1,0,0,27,32,29,17,6,8,8,21,13,6,1,0,0,6,4,0,0,0,0,130,178
250530305000002,8,9,14,13,8,5,5,8,0,0,0,0,0,0,9,3,1,0,0,0,5,15,17,7,5,14,6,5,8,5,1,0,2,0,0,0,0,0,0,75,90
250530305000003,8,7,3,19,3,2,4,3,1,0,1,0,0,0,6,2,2,0,0,0,8,9,9,13,1,7,3,7,7,1,3,1,0,1,0,0,0,0,0,53,70
250530305000004,8,6,9,4,5,2,3,0,0,0,0,0,0,0,6,2,1,2,0,0,4,4,3,2,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,40,22
250530305000005,1,15,29,27,14,14,7,9,3,0,0,0,0,0,12,11,3,3,1,0,12,3,9,7,3,2,6,8,1,3,1,0,0,4,1,0,0,0,0,148,60
250535205000001,1,20,42,28,19,6,4,8,0,0,0,0,0,0,20,19,3,1,0,0,19,15,8,6,3,2,12,11,4,3,0,0,0,8,4,0,0,0,0,170,95
250535205000002,8,22,24,23,16,13,9,7,3,0,0,0,0,0,19,15,9,4,0,0,7,5,1,3,2,3,4,4,2,0,1,0,0,3,1,0,0,0,0,164,36
250535205000003,8,31,35,25,10,15,11,6,3,0,0,0,0,0,28,16,7,1,0,0,9,11,5,4,6,4,3,4,6,0,0,0,0,5,1,1,0,0,0,188,59
250535205000004,8,8,8,8,6,3,4,2,0,0,0,0,0,0,8,3,1,0,0,0,3,4,2,0,3,1,0,3,2,1,0,0,0,0,0,0,0,0,0,51,19
250535205000005,8,27,38,32,24,9,12,4,1,0,0,0,0,0,26,16,4,2,1,1,7,7,11,2,1,1,4,7,4,4,0,0,0,0,1,0,0,0,0,197,49
250535205000006,8,22,29,18,17,6,7,3,2,1,0,0,0,0,20,7,0,2,0,0,7,3,3,2,0,0,9,4,2,1,0,0,0,3,1,1,0,0,0,134,36
250535205000007,8,4,6,4,1,1,1,3,0,0,1,0,0,0,4,3,0,0,0,0,0,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,28,7
250535205000008,1,29,37,26,16,7,2,7,1,0,0,0,0,0,28,17,4,5,0,1,30,24,24,10,4,0,17,19,12,3,0,0,0,11,2,2,0,0,0,180,158
250535205000009,1,25,53,33,17,9,9,16,2,0,0,0,0,0,23,29,6,2,1,0,20,15,14,17,8,4,15,16,9,3,3,1,0,4,2,1,0,0,0,225,132
250540205000001,1,16,28,30,17,3,4,13,3,1,0,0,0,0,13,15,7,0,0,0,23,20,12,6,2,2,12,17,7,3,0,0,0,6,1,0,0,0,0,150,111
250540205000002,1,15,8,14,6,3,1,18,1,1,0,0,0,0,14,3,3,1,0,0,38,74,46,29,17,18,24,32,28,12,2,0,0,6,7,2,0,0,0,88,335
250540205000003,1,13,21,27,6,3,1,10,2,0,0,0,0,0,11,12,10,1,0,0,12,16,12,11,5,3,4,10,7,4,2,0,0,2,1,1,0,0,0,117,90
250540205000004,1,48,67,67,32,13,11,19,2,3,0,0,0,0,46,33,17,3,0,0,45,42,25,26,8,11,18,32,12,6,0,1,0,13,6,1,1,0,0,361,247
250540205000005,8,18,22,17,16,5,8,16,1,0,0,0,0,0,17,11,3,3,1,0,17,17,19,6,5,5,13,12,7,8,0,0,0,5,1,0,1,0,0,138,116
250540205000006,8,13,18,8,6,4,6,4,2,0,0,0,0,0,11,6,1,2,1,0,18,6,5,2,2,2,1,11,2,3,0,0,0,7,1,0,0,0,0,82,60
250540205000007,8,6,5,7,3,2,3,7,0,0,0,0,0,0,6,2,0,0,0,0,15,19,6,9,5,5,1,10,10,2,3,1,0,5,0,0,0,0,0,41,91
250540205000008,8,23,29,29,14,9,6,9,1,1,0,0,0,0,22,12,7,0,0,0,13,3,3,3,3,0,6,6,0,0,0,0,0,7,1,1,0,0,0,162,46
250540205000009,8,28,36,37,16,11,11,12,5,2,0,0,0,0,23,12,9,2,2,0,4,7,2,2,0,3,9,3,3,1,0,0,0,1,0,0,0,0,0,206,35
250540205000010,5,20,13,15,8,2,1,7,2,0,0,0,0,0,18,7,3,1,0,0,23,25,28,16,9,7,12,22,10,5,1,0,0,1,2,1,0,0,0,97,162
250540205000011,1,7,15,8,9,1,3,5,0,0,0,0,0,0,7,7,3,0,0,0,20,29,24,11,6,1,7,14,14,5,0,1,0,6,1,2,1,0,0,65,142
250540205000012,1,22,31,27,30,7,7,11,1,2,0,0,0,0,21,16,6,2,1,0,20,14,2,6,4,4,20,14,3,0,0,0,0,6,3,0,1,0,0,184,97
250550105000001,1,25,40,37,21,3,4,2,0,1,0,0,0,0,25,13,8,0,0,0,18,21,14,12,1,7,7,14,8,3,1,0,0,4,4,0,0,0,0,179,114
250550105000002,8,12,8,10,3,4,6,5,4,0,0,0,0,0,8,3,3,0,0,0,36,50,38,25,18,18,9,30,32,10,3,2,0,6,2,0,0,0,0,66,279
250550105000003,8,28,40,33,30,15,23,5,0,0,0,0,0,0,28,19,8,5,1,0,19,12,13,8,4,5,14,10,3,4,0,0,0,9,1,1,0,0,0,235,103
250550105000004,1,37,41,37,22,8,18,4,1,0,0,1,0,0,36,21,7,2,0,0,14,11,4,7,3,2,5,10,5,1,2,0,0,4,0,0,0,1,0,235,69
250560005000001,1,27,39,41,24,6,6,16,3,1,1,0,0,0,24,18,9,2,0,0,48,40,35,24,8,9,21,35,14,3,4,0,0,13,5,2,0,0,0,217,261
250560005000002,1,29,44,60,24,18,9,12,2,2,0,0,0,0,27,17,11,7,2,1,30,24,15,9,7,8,20,15,8,3,3,0,0,15,2,1,0,0,0,265,160
250560005000003,1,47,72,68,34,14,15,11,0,2,0,0,0,0,47,41,10,9,1,0,24,19,8,7,3,1,20,18,9,1,1,0,0,6,4,1,0,0,0,371,122
250560005000004,8,27,30,23,16,10,16,7,0,0,0,0,0,0,27,10,8,2,0,1,3,2,3,3,2,0,3,1,2,2,0,0,0,2,0,0,0,0,0,177,23
250560005000005,8,21,36,37,23,12,18,12,2,0,1,0,0,0,19,13,9,0,0,0,21,21,10,9,6,13,6,19,8,4,2,1,0,2,1,0,0,0,0,203,123
250560005000006,8,12,13,11,10,7,17,3,1,0,0,0,0,0,11,7,3,1,0,0,8,11,11,7,0,3,2,7,4,3,1,0,1,1,0,0,0,0,0,96,59
250560005000007,8,7,15,7,8,1,12,1,1,0,0,0,0,0,6,4,1,0,0,0,1,1,2,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,63,10
250560010000001,1,11,4,8,4,2,4,3,4,0,0,0,0,0,7,4,3,0,0,0,7,15,16,9,3,6,2,7,6,3,2,1,0,0,1,0,0,0,0,54,78
250560010000002,8,14,12,22,17,12,20,3,2,0,0,0,0,0,12,7,5,3,1,0,1,1,3,0,2,0,3,0,0,1,0,0,0,1,1,0,0,0,0,130,13
250570905000001,1,46,54,42,36,17,7,21,1,1,0,0,0,0,45,23,10,7,0,0,22,20,16,5,4,3,17,14,7,3,0,1,0,8,3,2,1,0,0,310,126
250570905000002,1,40,37,25,16,5,3,20,5,0,0,0,0,0,35,21,6,0,0,0,25,23,9,2,3,4,16,13,4,1,0,0,0,12,4,0,0,0,0,213,116
250570905000003,1,17,26,20,16,3,2,9,1,0,0,0,0,0,16,12,5,2,0,0,38,45,44,23,10,0,13,33,19,15,2,0,0,5,3,0,1,0,0,129,251
250570905000004,1,34,26,26,15,1,3,7,3,0,0,0,0,0,31,15,8,2,0,0,8,16,8,4,2,0,7,6,8,2,0,0,0,2,2,0,0,0,0,171,65
250570905000005,1,30,31,38,29,6,4,8,3,0,0,0,0,0,27,18,7,2,1,0,22,23,9,8,5,1,24,18,6,0,1,0,0,4,2,0,0,0,0,204,123
250570905000006,8,10,33,25,24,10,13,6,1,0,0,0,0,0,9,13,5,2,0,1,7,5,3,5,4,1,5,3,3,0,1,0,0,4,0,1,0,0,0,152,42
250570905000007,8,20,22,24,19,9,7,11,0,0,0,0,0,0,20,9,6,1,1,0,2,3,2,2,1,2,6,2,1,0,1,0,0,0,1,0,0,0,0,149,23
250570905000008,8,6,10,7,5,4,6,7,0,0,0,0,0,0,6,4,1,2,0,0,5,3,3,4,1,2,0,4,2,2,1,0,0,1,1,0,0,0,0,58,29
250570905000009,8,14,16,11,8,3,10,5,0,0,0,0,0,0,14,4,2,0,0,0,1,4,6,3,2,4,3,0,2,2,0,0,0,1,0,0,0,0,0,87,28
